panel,method,row_order,row_label,row_type,col_order,col_label,col_type,value,value_label
logistics_flow,CSPPO,6,M_WS,midstream,23,D_IC2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,15,D_OEM1,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,16,D_OEM2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,17,D_OEM3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,18,D_OEM4,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,19,D_RS1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,20,D_RS2,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,21,D_RS3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,22,D_IC1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,7,M_HB,midstream,23,D_IC2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,15,D_OEM1,downstream,26.250181678273773,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,16,D_OEM2,downstream,34.68199905616149,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,17,D_OEM3,downstream,34.68199905616149,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,18,D_OEM4,downstream,34.68199905616149,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,19,D_RS1,downstream,34.68199905616149,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,20,D_RS2,downstream,26.250181678273773,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,21,D_RS3,downstream,34.68199905616149,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,22,D_IC1,downstream,34.68199905616149,Mean logistics flow
logistics_flow,CSPPO,8,M_GZ,midstream,23,D_IC2,downstream,34.68199905616149,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,15,D_OEM1,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,16,D_OEM2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,17,D_OEM3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,18,D_OEM4,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,19,D_RS1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,20,D_RS2,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,21,D_RS3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,22,D_IC1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,9,M_FQ,midstream,23,D_IC2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,15,D_OEM1,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,16,D_OEM2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,17,D_OEM3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,18,D_OEM4,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,19,D_RS1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,20,D_RS2,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,21,D_RS3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,22,D_IC1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,10,M_ZZ,midstream,23,D_IC2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,15,D_OEM1,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,16,D_OEM2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,17,D_OEM3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,18,D_OEM4,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,19,D_RS1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,20,D_RS2,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,21,D_RS3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,22,D_IC1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,11,M_SY,midstream,23,D_IC2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,15,D_OEM1,downstream,26.425024291901043,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,16,D_OEM2,downstream,34.856841669788764,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,17,D_OEM3,downstream,34.856841669788764,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,18,D_OEM4,downstream,34.856841669788764,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,19,D_RS1,downstream,34.856841669788764,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,20,D_RS2,downstream,26.425024291901043,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,21,D_RS3,downstream,34.856841669788764,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,22,D_IC1,downstream,34.856841669788764,Mean logistics flow
logistics_flow,CSPPO,12,M_SZ,midstream,23,D_IC2,downstream,34.856841669788764,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,15,D_OEM1,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,16,D_OEM2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,17,D_OEM3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,18,D_OEM4,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,19,D_RS1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,20,D_RS2,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,21,D_RS3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,22,D_IC1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,13,M_CC,midstream,23,D_IC2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,15,D_OEM1,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,16,D_OEM2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,17,D_OEM3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,18,D_OEM4,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,19,D_RS1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,20,D_RS2,downstream,33.63092611404423,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,21,D_RS3,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,22,D_IC1,downstream,42.06274349193194,Mean logistics flow
logistics_flow,CSPPO,14,M_CQ,midstream,23,D_IC2,downstream,42.06274349193194,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,4,M_TJ,midstream,69.5493982348099,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,5,M_SH,midstream,81.05341855164771,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,6,M_WS,midstream,81.05341855164771,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,7,M_HB,midstream,81.05341855164771,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,8,M_GZ,midstream,65.89998946458223,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,9,M_FQ,midstream,81.05341855164771,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,10,M_ZZ,midstream,81.05341855164771,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,11,M_SY,midstream,81.05341855164771,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,12,M_SZ,midstream,67.65753444362333,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,13,M_CC,midstream,81.05341855164771,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,14,M_CQ,midstream,81.05341855164771,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,15,D_OEM1,downstream,,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,16,D_OEM2,downstream,,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,17,D_OEM3,downstream,,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,18,D_OEM4,downstream,,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,19,D_RS1,downstream,,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,20,D_RS2,downstream,,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,21,D_RS3,downstream,,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,22,D_IC1,downstream,,Mean logistics flow
logistics_flow,Random,0,U_FQ,upstream,23,D_IC2,downstream,,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,4,M_TJ,midstream,68.80377316778066,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,5,M_SH,midstream,80.06193136069531,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,6,M_WS,midstream,80.06193136069531,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,7,M_HB,midstream,80.06193136069531,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,8,M_GZ,midstream,64.43179791135844,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,9,M_FQ,midstream,80.06193136069531,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,10,M_ZZ,midstream,80.06193136069531,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,11,M_SY,midstream,80.06193136069531,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,12,M_SZ,midstream,65.98316830171856,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,13,M_CC,midstream,80.06193136069531,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,14,M_CQ,midstream,80.06193136069531,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,15,D_OEM1,downstream,,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,16,D_OEM2,downstream,,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,17,D_OEM3,downstream,,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,18,D_OEM4,downstream,,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,19,D_RS1,downstream,,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,20,D_RS2,downstream,,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,21,D_RS3,downstream,,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,22,D_IC1,downstream,,Mean logistics flow
logistics_flow,Random,1,U_BX,upstream,23,D_IC2,downstream,,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,4,M_TJ,midstream,64.50218292712928,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,5,M_SH,midstream,76.04889544726981,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,6,M_WS,midstream,76.04889544726981,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,7,M_HB,midstream,76.04889544726981,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,8,M_GZ,midstream,61.45909403696484,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,9,M_FQ,midstream,76.04889544726981,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,10,M_ZZ,midstream,76.04889544726981,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,11,M_SY,midstream,76.04889544726981,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,12,M_SZ,midstream,63.493195608098446,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,13,M_CC,midstream,76.04889544726981,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,14,M_CQ,midstream,76.04889544726981,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,15,D_OEM1,downstream,,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,16,D_OEM2,downstream,,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,17,D_OEM3,downstream,,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,18,D_OEM4,downstream,,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,19,D_RS1,downstream,,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,20,D_RS2,downstream,,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,21,D_RS3,downstream,,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,22,D_IC1,downstream,,Mean logistics flow
logistics_flow,Random,2,U_TL,upstream,23,D_IC2,downstream,,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,4,M_TJ,midstream,65.73482725861228,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,5,M_SH,midstream,77.44395415825247,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,6,M_WS,midstream,77.44395415825247,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,7,M_HB,midstream,77.44395415825247,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,8,M_GZ,midstream,61.4063620486633,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,9,M_FQ,midstream,77.44395415825247,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,10,M_ZZ,midstream,77.44395415825247,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,11,M_SY,midstream,77.44395415825247,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,12,M_SZ,midstream,64.80372294753765,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,13,M_CC,midstream,77.44395415825247,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,14,M_CQ,midstream,77.44395415825247,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,15,D_OEM1,downstream,,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,16,D_OEM2,downstream,,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,17,D_OEM3,downstream,,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,18,D_OEM4,downstream,,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,19,D_RS1,downstream,,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,20,D_RS2,downstream,,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,21,D_RS3,downstream,,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,22,D_IC1,downstream,,Mean logistics flow
logistics_flow,Random,3,U_WS,upstream,23,D_IC2,downstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,15,D_OEM1,downstream,19.663587781626404,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,16,D_OEM2,downstream,26.63192163507845,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,17,D_OEM3,downstream,26.63192163507845,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,18,D_OEM4,downstream,26.63192163507845,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,19,D_RS1,downstream,26.63192163507845,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,20,D_RS2,downstream,19.663587781626404,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,21,D_RS3,downstream,26.63192163507845,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,22,D_IC1,downstream,26.63192163507845,Mean logistics flow
logistics_flow,Random,4,M_TJ,midstream,23,D_IC2,downstream,26.63192163507845,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,9,M_FQ,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,10,M_ZZ,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,11,M_SY,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,12,M_SZ,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,13,M_CC,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,14,M_CQ,midstream,,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,15,D_OEM1,downstream,26.787641054252752,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,16,D_OEM2,downstream,34.36190593394476,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,17,D_OEM3,downstream,34.36190593394476,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,18,D_OEM4,downstream,34.36190593394476,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,19,D_RS1,downstream,34.36190593394476,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,20,D_RS2,downstream,26.787641054252752,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,21,D_RS3,downstream,34.36190593394476,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,22,D_IC1,downstream,34.36190593394476,Mean logistics flow
logistics_flow,Random,5,M_SH,midstream,23,D_IC2,downstream,34.36190593394476,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,4,M_TJ,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,5,M_SH,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,6,M_WS,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,7,M_HB,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,8,M_GZ,midstream,,Mean logistics flow
logistics_flow,Random,6,M_WS,midstream,9,M_FQ,midstream,,Mean logistics flow
